State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter
Michigan,Macomb,26,99,2023-06-14,48,Good,PM2.5
Michigan,St. Clair,26,147,2023-06-14,52,Moderate,PM2.5
Michigan,Wayne,26,163,2023-06-14,56,Moderate,PM2.5
Minnesota,Anoka,27,3,2023-06-14,168,Unhealthy,PM2.5
Minnesota,Becker,27,5,2023-06-14,165,Unhealthy,PM2.5
Minnesota,Beltrami,27,7,2023-06-14,155,Unhealthy,PM2.5
Minnesota,Carlton,27,17,2023-06-14,155,Unhealthy,PM2.5
Minnesota,Cass,27,21,2023-06-14,144,Unhealthy for Sensitive Groups,PM2.5
Minnesota,Cook,27,31,2023-06-14,56,Moderate,PM2.5
Minnesota,Crow Wing,27,35,2023-06-14,161,Unhealthy,PM2.5
Minnesota,Dakota,27,37,2023-06-14,176,Unhealthy,PM2.5
Minnesota,Hennepin,27,53,2023-06-14,178,Unhealthy,PM2.5
Minnesota,Lake,27,75,2023-06-14,104,Unhealthy for Sensitive Groups,PM2.5
Minnesota,Lyon,27,83,2023-06-14,77,Moderate,PM2.5
Minnesota,Olmsted,27,109,2023-06-14,145,Unhealthy for Sensitive Groups,PM2.5
Minnesota,Ramsey,27,123,2023-06-14,180,Unhealthy,PM2.5
Minnesota,Saint Louis,27,137,2023-06-14,154,Unhealthy,PM2.5
Minnesota,Scott,27,139,2023-06-14,172,Unhealthy,PM2.5
Minnesota,Stearns,27,145,2023-06-14,175,Unhealthy,PM2.5
Minnesota,Wright,27,171,2023-06-14,177,Unhealthy,PM2.5
Mississippi,Bolivar,28,11,2023-06-14,39,Good,PM2.5
Mississippi,Forrest,28,35,2023-06-14,35,Good,PM2.5
Mississippi,Hancock,28,45,2023-06-14,36,Good,PM2.5
Mississippi,Harrison,28,47,2023-06-14,40,Good,PM2.5
Mississippi,Hinds,28,49,2023-06-14,44,Good,PM2.5
Mississippi,Jackson,28,59,2023-06-14,37,Good,PM2.5
Missouri,Buchanan,29,21,2023-06-14,52,Moderate,PM2.5
Missouri,St. Louis City,29,510,2023-06-14,53,Moderate,PM2.5
Montana,Beaverhead,30,1,2023-06-14,4,Good,PM2.5
Montana,Cascade,30,13,2023-06-14,33,Good,PM2.5
Montana,Gallatin,30,31,2023-06-14,13,Good,PM2.5
Montana,Glacier,30,35,2023-06-14,10,Good,PM2.5
Montana,Hill,30,41,2023-06-14,18,Good,PM2.5
Montana,Lincoln,30,53,2023-06-14,23,Good,PM2.5
Montana,Ravalli,30,81,2023-06-14,9,Good,PM2.5
Montana,Sanders,30,89,2023-06-14,29,Good,PM2.5
Montana,Yellowstone,30,111,2023-06-14,10,Good,PM2.5
Nebraska,Gage,31,67,2023-06-14,17,Good,PM2.5
Nebraska,Hall,31,79,2023-06-14,41,Good,PM2.5
Nebraska,Sarpy,31,153,2023-06-14,37,Good,PM2.5
Nebraska,Scotts Bluff,31,157,2023-06-14,10,Good,PM2.5
Nebraska,Washington,31,177,2023-06-14,43,Good,PM2.5
Nevada,Douglas,32,5,2023-06-14,16,Good,PM2.5
New Jersey,Passaic,34,31,2023-06-14,42,Good,PM2.5
New Jersey,Union,34,39,2023-06-14,52,Moderate,PM2.5
New Mexico,Taos,35,55,2023-06-14,6,Good,PM2.5
New York,Kings,36,47,2023-06-14,38,Good,PM2.5
New York,Nassau,36,59,2023-06-14,19,Good,PM2.5
New York,New York,36,61,2023-06-14,57,Moderate,PM2.5
New York,Oneida,36,65,2023-06-14,14,Good,PM2.5
New York,Orange,36,71,2023-06-14,30,Good,PM2.5
North Carolina,Catawba,37,35,2023-06-14,42,Good,PM2.5
North Carolina,Davidson,37,57,2023-06-14,35,Good,PM2.5
North Carolina,Mitchell,37,121,2023-06-14,37,Good,PM2.5
North Carolina,New Hanover,37,129,2023-06-14,52,Moderate,PM2.5
North Carolina,Northampton,37,131,2023-06-14,42,Good,PM2.5
North Dakota,Cass,38,17,2023-06-14,160,Unhealthy,PM2.5
Ohio,Athens,39,9,2023-06-14,22,Good,PM2.5
Ohio,Belmont,39,13,2023-06-14,23,Good,PM2.5
Ohio,Butler,39,17,2023-06-14,48,Good,PM2.5
Ohio,Cuyahoga,39,35,2023-06-14,76,Moderate,PM2.5
Ohio,Hamilton,39,61,2023-06-14,55,Moderate,PM2.5
Ohio,Lawrence,39,87,2023-06-14,52,Moderate,PM2.5
Ohio,Scioto,39,145,2023-06-14,56,Moderate,PM2.5
Oklahoma,Kay,40,71,2023-06-14,22,Good,PM2.5
Oregon,Baker,41,1,2023-06-14,12,Good,PM2.5
Oregon,Crook,41,13,2023-06-14,16,Good,PM2.5
Oregon,Deschutes,41,17,2023-06-14,11,Good,PM2.5
Oregon,Grant,41,23,2023-06-14,11,Good,PM2.5
Oregon,Harney,41,25,2023-06-14,9,Good,PM2.5
Oregon,Jefferson,41,31,2023-06-14,15,Good,PM2.5
Oregon,Josephine,41,33,2023-06-14,15,Good,PM2.5
Oregon,Klamath,41,35,2023-06-14,15,Good,PM2.5
Oregon,Lake,41,37,2023-06-14,14,Good,PM2.5
Oregon,Linn,41,43,2023-06-14,18,Good,PM2.5
Oregon,Multnomah,41,51,2023-06-14,42,Good,PM2.5
Oregon,Union,41,61,2023-06-14,13,Good,PM2.5
Oregon,Wallowa,41,63,2023-06-14,11,Good,PM2.5
Oregon,Wasco,41,65,2023-06-14,18,Good,PM2.5
Pennsylvania,Cumberland,42,41,2023-06-14,28,Good,PM2.5
Pennsylvania,Lackawanna,42,69,2023-06-14,40,Good,PM2.5
Pennsylvania,Philadelphia,42,101,2023-06-14,51,Moderate,PM2.5
Puerto Rico,Bayamon,72,21,2023-06-14,30,Good,PM2.5
Puerto Rico,Caguas,72,25,2023-06-14,27,Good,PM2.5
Puerto Rico,Fajardo,72,53,2023-06-14,30,Good,PM2.5
Puerto Rico,Guaynabo,72,61,2023-06-14,31,Good,PM2.5
Rhode Island,Providence,44,7,2023-06-14,36,Good,PM2.5
South Carolina,Chesterfield,45,25,2023-06-14,42,Good,PM2.5
South Carolina,Edgefield,45,37,2023-06-14,34,Good,PM2.5
South Carolina,Florence,45,41,2023-06-14,46,Good,PM2.5
South Carolina,Richland,45,79,2023-06-14,41,Good,PM2.5
South Carolina,York,45,91,2023-06-14,49,Good,PM2.5
South Dakota,Brown,46,13,2023-06-14,83,Moderate,PM2.5
South Dakota,Hughes,46,65,2023-06-14,27,Good,PM2.5
South Dakota,Pennington,46,103,2023-06-14,29,Good,PM2.5
Tennessee,Davidson,47,37,2023-06-14,53,Moderate,PM2.5
Tennessee,Dyer,47,45,2023-06-14,32,Good,PM2.5
Tennessee,Hamilton,47,65,2023-06-14,49,Good,PM2.5
Tennessee,Knox,47,93,2023-06-14,52,Moderate,PM2.5
Tennessee,Lawrence,47,99,2023-06-14,30,Good,PM2.5
Tennessee,Madison,47,113,2023-06-14,34,Good,PM2.5
Tennessee,Maury,47,119,2023-06-14,32,Good,PM2.5
Tennessee,McMinn,47,107,2023-06-14,44,Good,PM2.5
Tennessee,Montgomery,47,125,2023-06-14,43,Good,PM2.5
Tennessee,Putnam,47,141,2023-06-14,44,Good,PM2.5
Tennessee,Roane,47,145,2023-06-14,40,Good,PM2.5
Texas,Bell,48,27,2023-06-14,80,Moderate,PM2.5
Texas,Bexar,48,29,2023-06-14,85,Moderate,PM2.5
Texas,Brazos,48,41,2023-06-14,76,Moderate,PM2.5
Texas,Cameron,48,61,2023-06-14,104,Unhealthy for Sensitive Groups,PM2.5
Texas,Dallas,48,113,2023-06-14,68,Moderate,PM2.5
Texas,Denton,48,121,2023-06-14,60,Moderate,PM2.5
Texas,Ector,48,135,2023-06-14,27,Good,PM2.5
Texas,Galveston,48,167,2023-06-14,54,Moderate,PM2.5
Texas,Harris,48,201,2023-06-14,72,Moderate,PM2.5
Texas,Harrison,48,203,2023-06-14,45,Good,PM2.5
Texas,Jefferson,48,245,2023-06-14,54,Moderate,PM2.5
Texas,Kaufman,48,257,2023-06-14,60,Moderate,PM2.5
Texas,Kleberg,48,273,2023-06-14,72,Moderate,PM2.5
Texas,Lubbock,48,303,2023-06-14,26,Good,PM2.5
Texas,Maverick,48,323,2023-06-14,82,Moderate,PM2.5
Texas,McLennan,48,309,2023-06-14,87,Moderate,PM2.5
Texas,Montgomery,48,339,2023-06-14,72,Moderate,PM2.5
Texas,Navarro,48,349,2023-06-14,73,Moderate,PM2.5
Texas,Nueces,48,355,2023-06-14,83,Moderate,PM2.5
Texas,Potter,48,375,2023-06-14,21,Good,PM2.5
Texas,Tarrant,48,439,2023-06-14,85,Moderate,PM2.5
Texas,Travis,48,453,2023-06-14,86,Moderate,PM2.5
Texas,Webb,48,479,2023-06-14,84,Moderate,PM2.5
Virginia,Albemarle,51,3,2023-06-14,51,Moderate,PM2.5
Virginia,Bristol City,51,520,2023-06-14,45,Good,PM2.5
Virginia,Lynchburg City,51,680,2023-06-14,38,Good,PM2.5
Virginia,Norfolk City,51,710,2023-06-14,42,Good,PM2.5
Virginia,Richmond City,51,760,2023-06-14,50,Good,PM2.5
Virginia,Salem City,51,775,2023-06-14,43,Good,PM2.5
Virginia,Virginia Beach City,51,810,2023-06-14,47,Good,PM2.5
Washington,Adams,53,1,2023-06-14,22,Good,PM2.5
Washington,Asotin,53,3,2023-06-14,25,Good,PM2.5
Washington,Chelan,53,7,2023-06-14,16,Good,PM2.5
Washington,Clallam,53,9,2023-06-14,29,Good,PM2.5
Washington,Cowlitz,53,15,2023-06-14,11,Good,PM2.5
Washington,Franklin,53,21,2023-06-14,17,Good,PM2.5
Washington,Garfield,53,23,2023-06-14,12,Good,PM2.5
Washington,Grant,53,25,2023-06-14,18,Good,PM2.5
Washington,Grays Harbor,53,27,2023-06-14,33,Good,PM2.5
Washington,Jefferson,53,31,2023-06-14,23,Good,PM2.5
Washington,King,53,33,2023-06-14,38,Good,PM2.5
Washington,Kitsap,53,35,2023-06-14,30,Good,PM2.5
Washington,Kittitas,53,37,2023-06-14,27,Good,PM2.5
Washington,Lewis,53,41,2023-06-14,23,Good,PM2.5
Washington,Mason,53,45,2023-06-14,23,Good,PM2.5
Washington,Okanogan,53,47,2023-06-14,19,Good,PM2.5
Washington,Pierce,53,53,2023-06-14,34,Good,PM2.5
Washington,Skagit,53,57,2023-06-14,40,Good,PM2.5
Washington,Snohomish,53,61,2023-06-14,42,Good,PM2.5
Washington,Stevens,53,65,2023-06-14,35,Good,PM2.5
Washington,Walla Walla,53,71,2023-06-14,15,Good,PM2.5
Washington,Whitman,53,75,2023-06-14,28,Good,PM2.5
Washington,Yakima,53,77,2023-06-14,31,Good,PM2.5
West Virginia,Brooke,54,9,2023-06-14,26,Good,PM2.5
West Virginia,Harrison,54,33,2023-06-14,22,Good,PM2.5
West Virginia,Kanawha,54,39,2023-06-14,47,Good,PM2.5
West Virginia,Marion,54,49,2023-06-14,20,Good,PM2.5
West Virginia,Marshall,54,51,2023-06-14,34,Good,PM2.5
Wisconsin,Ashland,55,3,2023-06-14,76,Moderate,PM2.5
Wisconsin,Brown,55,9,2023-06-14,71,Moderate,PM2.5
Wisconsin,Dane,55,25,2023-06-14,118,Unhealthy for Sensitive Groups,PM2.5
Wisconsin,Dodge,55,27,2023-06-14,82,Moderate,PM2.5
Wisconsin,Eau Claire,55,35,2023-06-14,151,Unhealthy,PM2.5
Wisconsin,Forest,55,41,2023-06-14,98,Moderate,PM2.5
Wisconsin,Grant,55,43,2023-06-14,86,Moderate,PM2.5
Wisconsin,Jackson,55,53,2023-06-14,93,Moderate,PM2.5
Wisconsin,La Crosse,55,63,2023-06-14,93,Moderate,PM2.5
Wisconsin,Milwaukee,55,79,2023-06-14,56,Moderate,PM2.5
Wisconsin,Monroe,55,81,2023-06-14,82,Moderate,PM2.5
Wisconsin,Outagamie,55,87,2023-06-14,91,Moderate,PM2.5
Wisconsin,Sauk,55,111,2023-06-14,110,Unhealthy for Sensitive Groups,PM2.5
Wisconsin,Taylor,55,119,2023-06-14,106,Unhealthy for Sensitive Groups,PM2.5
Wisconsin,Vilas,55,125,2023-06-14,77,Moderate,PM2.5
Wisconsin,Waukesha,55,133,2023-06-14,64,Moderate,PM2.5
Wyoming,Park,56,29,2023-06-14,10,Good,PM2.5
Wyoming,Sheridan,56,33,2023-06-14,41,Good,PM2.5
Alabama,Clay,1,27,2023-06-13,46,Good,PM2.5
Alabama,DeKalb,1,49,2023-06-13,56,Moderate,PM2.5
Alabama,Etowah,1,55,2023-06-13,54,Moderate,PM2.5
Alabama,Jefferson,1,73,2023-06-13,64,Moderate,PM2.5
Alabama,Montgomery,1,101,2023-06-13,56,Moderate,PM2.5
Alabama,Sumter,1,119,2023-06-13,47,Good,PM2.5
Alaska,Juneau ,2,110,2023-06-13,17,Good,PM2.5
Alaska,Matanuska-Susitna ,2,170,2023-06-13,8,Good,PM2.5
Arkansas,Pulaski,5,119,2023-06-13,63,Moderate,PM2.5
California,Colusa,6,11,2023-06-13,55,Moderate,PM2.5
California,Del Norte,6,15,2023-06-13,21,Good,PM2.5
California,Kern,6,29,2023-06-13,29,Good,PM2.5
California,Mono,6,51,2023-06-13,9,Good,PM2.5
California,Plumas,6,63,2023-06-13,22,Good,PM2.5
California,Sacramento,6,67,2023-06-13,15,Good,PM2.5
California,Stanislaus,6,99,2023-06-13,16,Good,PM2.5
California,Trinity,6,105,2023-06-13,18,Good,PM2.5
Colorado,Denver,8,31,2023-06-13,46,Good,PM2.5
Florida,Broward,12,11,2023-06-13,33,Good,PM2.5
Florida,Citrus,12,17,2023-06-13,24,Good,PM2.5
Florida,Collier,12,21,2023-06-13,50,Good,PM2.5
Florida,Columbia,12,23,2023-06-13,34,Good,PM2.5
Florida,Hillsborough,12,57,2023-06-13,39,Good,PM2.5
Florida,Miami-Dade,12,86,2023-06-13,38,Good,PM2.5
Florida,Pinellas,12,103,2023-06-13,35,Good,PM2.5
Florida,Polk,12,105,2023-06-13,40,Good,PM2.5
Florida,Sarasota,12,115,2023-06-13,37,Good,PM2.5
Georgia,Bibb,13,21,2023-06-13,57,Moderate,PM2.5
Georgia,DeKalb,13,89,2023-06-13,54,Moderate,PM2.5
Georgia,Dougherty,13,95,2023-06-13,34,Good,PM2.5
Georgia,Floyd,13,115,2023-06-13,43,Good,PM2.5
Georgia,Hall,13,139,2023-06-13,54,Moderate,PM2.5
Georgia,Henry,13,151,2023-06-13,60,Moderate,PM2.5
Georgia,Houston,13,153,2023-06-13,51,Moderate,PM2.5
Georgia,Lowndes,13,185,2023-06-13,33,Good,PM2.5
Georgia,Muscogee,13,215,2023-06-13,54,Moderate,PM2.5
Georgia,Richmond,13,245,2023-06-13,52,Moderate,PM2.5
Georgia,Walker,13,295,2023-06-13,58,Moderate,PM2.5
Georgia,Washington,13,303,2023-06-13,54,Moderate,PM2.5
Hawaii,Hawaii,15,1,2023-06-13,23,Good,PM2.5
Hawaii,Maui,15,9,2023-06-13,22,Good,PM2.5
Idaho,Benewah,16,9,2023-06-13,45,Good,PM2.5
Idaho,Boise,16,15,2023-06-13,9,Good,PM2.5
Idaho,Bonner,16,17,2023-06-13,50,Good,PM2.5
Idaho,Bonneville,16,19,2023-06-13,9,Good,PM2.5
Idaho,Canyon,16,27,2023-06-13,27,Good,PM2.5
Idaho,Franklin,16,41,2023-06-13,9,Good,PM2.5
Idaho,Kootenai,16,55,2023-06-13,33,Good,PM2.5
Idaho,Latah,16,57,2023-06-13,43,Good,PM2.5
Idaho,Lemhi,16,59,2023-06-13,12,Good,PM2.5
Idaho,Nez Perce,16,69,2023-06-13,39,Good,PM2.5
Idaho,Shoshone,16,79,2023-06-13,42,Good,PM2.5
Idaho,Twin Falls,16,83,2023-06-13,17,Good,PM2.5
Idaho,Valley,16,85,2023-06-13,14,Good,PM2.5
Illinois,Cook,17,31,2023-06-13,53,Moderate,PM2.5
Illinois,DuPage,17,43,2023-06-13,47,Good,PM2.5
Illinois,McHenry,17,111,2023-06-13,44,Good,PM2.5
Illinois,Will,17,197,2023-06-13,46,Good,PM2.5
Illinois,Winnebago,17,201,2023-06-13,45,Good,PM2.5
Indiana,Bartholomew,18,5,2023-06-13,29,Good,PM2.5
Indiana,Henry,18,65,2023-06-13,40,Good,PM2.5
Indiana,Howard,18,67,2023-06-13,43,Good,PM2.5
Indiana,Lake,18,89,2023-06-13,51,Moderate,PM2.5
Indiana,Madison,18,95,2023-06-13,43,Good,PM2.5
Indiana,Marion,18,97,2023-06-13,46,Good,PM2.5
Indiana,Monroe,18,105,2023-06-13,36,Good,PM2.5
Indiana,Porter,18,127,2023-06-13,44,Good,PM2.5
Indiana,St. Joseph,18,141,2023-06-13,43,Good,PM2.5
Indiana,Tippecanoe,18,157,2023-06-13,41,Good,PM2.5
Indiana,Whitley,18,183,2023-06-13,51,Moderate,PM2.5
Iowa,Black Hawk,19,13,2023-06-13,59,Moderate,PM2.5
Iowa,Clinton,19,45,2023-06-13,54,Moderate,PM2.5
Iowa,Johnson,19,103,2023-06-13,49,Good,PM2.5
Iowa,Muscatine,19,139,2023-06-13,42,Good,PM2.5
Kansas,Sumner,20,191,2023-06-13,53,Moderate,PM2.5
Kentucky,Bell,21,13,2023-06-13,49,Good,PM2.5
Kentucky,Perry,21,193,2023-06-13,49,Good,PM2.5
Louisiana,Bossier,22,15,2023-06-13,49,Good,PM2.5
Louisiana,Livingston,22,63,2023-06-13,54,Moderate,PM2.5
Maine,Androscoggin,23,1,2023-06-13,55,Moderate,PM2.5
Maine,Aroostook,23,3,2023-06-13,85,Moderate,PM2.5
Maine,Cumberland,23,5,2023-06-13,65,Moderate,PM2.5
Maine,Oxford,23,17,2023-06-13,58,Moderate,PM2.5
Maine,Penobscot,23,19,2023-06-13,60,Moderate,PM2.5
Massachusetts,Essex,25,9,2023-06-13,55,Moderate,PM2.5
Massachusetts,Middlesex,25,17,2023-06-13,56,Moderate,PM2.5
Massachusetts,Norfolk,25,21,2023-06-13,52,Moderate,PM2.5
Massachusetts,Suffolk,25,25,2023-06-13,62,Moderate,PM2.5
Michigan,Bay,26,17,2023-06-13,33,Good,PM2.5
Michigan,Genesee,26,49,2023-06-13,48,Good,PM2.5
Michigan,Kalamazoo,26,77,2023-06-13,44,Good,PM2.5
Michigan,Kent,26,81,2023-06-13,38,Good,PM2.5
Michigan,Lenawee,26,91,2023-06-13,57,Moderate,PM2.5
Michigan,Macomb,26,99,2023-06-13,54,Moderate,PM2.5
Michigan,Ottawa,26,139,2023-06-13,38,Good,PM2.5
Michigan,St. Clair,26,147,2023-06-13,50,Good,PM2.5
Michigan,Washtenaw,26,161,2023-06-13,51,Moderate,PM2.5
Michigan,Wayne,26,163,2023-06-13,56,Moderate,PM2.5
Minnesota,Beltrami,27,7,2023-06-13,101,Unhealthy for Sensitive Groups,PM2.5
Minnesota,Carlton,27,17,2023-06-13,70,Moderate,PM2.5
Minnesota,Cass,27,21,2023-06-13,67,Moderate,PM2.5
Minnesota,Cook,27,31,2023-06-13,43,Good,PM2.5
Minnesota,Dakota,27,37,2023-06-13,45,Good,PM2.5
Minnesota,Lake,27,75,2023-06-13,88,Moderate,PM2.5
Minnesota,Ramsey,27,123,2023-06-13,46,Good,PM2.5
Minnesota,Saint Louis,27,137,2023-06-13,84,Moderate,PM2.5
Mississippi,Bolivar,28,11,2023-06-13,60,Moderate,PM2.5
Mississippi,DeSoto,28,33,2023-06-13,63,Moderate,PM2.5
Mississippi,Forrest,28,35,2023-06-13,38,Good,PM2.5
Mississippi,Hinds,28,49,2023-06-13,51,Moderate,PM2.5
Missouri,Buchanan,29,21,2023-06-13,43,Good,PM2.5
Missouri,St. Louis City,29,510,2023-06-13,49,Good,PM2.5
Montana,Beaverhead,30,1,2023-06-13,15,Good,PM2.5
Montana,Cascade,30,13,2023-06-13,49,Good,PM2.5
Montana,Flathead,30,29,2023-06-13,53,Moderate,PM2.5
Montana,Gallatin,30,31,2023-06-13,8,Good,PM2.5
Montana,Glacier,30,35,2023-06-13,42,Good,PM2.5
Montana,Hill,30,41,2023-06-13,32,Good,PM2.5
Montana,Lincoln,30,53,2023-06-13,47,Good,PM2.5
Montana,Ravalli,30,81,2023-06-13,14,Good,PM2.5
Montana,Sanders,30,89,2023-06-13,46,Good,PM2.5
Montana,Silver Bow,30,93,2023-06-13,15,Good,PM2.5
Montana,Yellowstone,30,111,2023-06-13,21,Good,PM2.5
Nebraska,Gage,31,67,2023-06-13,17,Good,PM2.5
Nebraska,Hall,31,79,2023-06-13,32,Good,PM2.5
Nebraska,Sarpy,31,153,2023-06-13,20,Good,PM2.5
Nebraska,Scotts Bluff,31,157,2023-06-13,18,Good,PM2.5
Nebraska,Washington,31,177,2023-06-13,32,Good,PM2.5
Nevada,Douglas,32,5,2023-06-13,11,Good,PM2.5
New Jersey,Union,34,39,2023-06-13,53,Moderate,PM2.5
New Mexico,Taos,35,55,2023-06-13,7,Good,PM2.5
New York,Kings,36,47,2023-06-13,34,Good,PM2.5
New York,Nassau,36,59,2023-06-13,18,Good,PM2.5
New York,Oneida,36,65,2023-06-13,18,Good,PM2.5
North Carolina,Catawba,37,35,2023-06-13,39,Good,PM2.5
North Carolina,Davidson,37,57,2023-06-13,30,Good,PM2.5
North Carolina,Mitchell,37,121,2023-06-13,30,Good,PM2.5
North Carolina,New Hanover,37,129,2023-06-13,48,Good,PM2.5
North Carolina,Northampton,37,131,2023-06-13,28,Good,PM2.5
Ohio,Butler,39,17,2023-06-13,55,Moderate,PM2.5
Ohio,Clark,39,23,2023-06-13,40,Good,PM2.5
Ohio,Cuyahoga,39,35,2023-06-13,52,Moderate,PM2.5
Ohio,Franklin,39,49,2023-06-13,50,Good,PM2.5
Ohio,Mahoning,39,99,2023-06-13,45,Good,PM2.5
Ohio,Medina,39,103,2023-06-13,44,Good,PM2.5
Ohio,Montgomery,39,113,2023-06-13,42,Good,PM2.5
Ohio,Preble,39,135,2023-06-13,40,Good,PM2.5
Ohio,Scioto,39,145,2023-06-13,45,Good,PM2.5
Ohio,Stark,39,151,2023-06-13,52,Moderate,PM2.5
Ohio,Trumbull,39,155,2023-06-13,50,Good,PM2.5
Oklahoma,Adair,40,1,2023-06-13,53,Moderate,PM2.5
Oklahoma,Dewey,40,43,2023-06-13,55,Moderate,PM2.5
Oklahoma,Kay,40,71,2023-06-13,53,Moderate,PM2.5
Oklahoma,Oklahoma,40,109,2023-06-13,54,Moderate,PM2.5
Oklahoma,Pittsburg,40,121,2023-06-13,42,Good,PM2.5
Oklahoma,Sequoyah,40,135,2023-06-13,45,Good,PM2.5
Oregon,Baker,41,1,2023-06-13,25,Good,PM2.5
Oregon,Crook,41,13,2023-06-13,21,Good,PM2.5
Oregon,Deschutes,41,17,2023-06-13,30,Good,PM2.5
Oregon,Grant,41,23,2023-06-13,20,Good,PM2.5
Oregon,Harney,41,25,2023-06-13,17,Good,PM2.5
Oregon,Jefferson,41,31,2023-06-13,18,Good,PM2.5
Oregon,Josephine,41,33,2023-06-13,21,Good,PM2.5
Oregon,Klamath,41,35,2023-06-13,24,Good,PM2.5
Oregon,Lake,41,37,2023-06-13,22,Good,PM2.5
Oregon,Linn,41,43,2023-06-13,20,Good,PM2.5
Oregon,Multnomah,41,51,2023-06-13,37,Good,PM2.5
Oregon,Union,41,61,2023-06-13,20,Good,PM2.5
Oregon,Wallowa,41,63,2023-06-13,21,Good,PM2.5
Oregon,Wasco,41,65,2023-06-13,18,Good,PM2.5
Pennsylvania,Allegheny,42,3,2023-06-13,48,Good,PM2.5
Pennsylvania,Beaver,42,7,2023-06-13,50,Good,PM2.5
Pennsylvania,Cumberland,42,41,2023-06-13,41,Good,PM2.5
Pennsylvania,Indiana,42,63,2023-06-13,48,Good,PM2.5
Pennsylvania,Mercer,42,85,2023-06-13,43,Good,PM2.5
Pennsylvania,Washington,42,125,2023-06-13,48,Good,PM2.5
South Carolina,Edgefield,45,37,2023-06-13,52,Moderate,PM2.5
South Carolina,Florence,45,41,2023-06-13,45,Good,PM2.5
South Dakota,Brookings,46,11,2023-06-13,49,Good,PM2.5
South Dakota,Brown,46,13,2023-06-13,38,Good,PM2.5
South Dakota,Hughes,46,65,2023-06-13,28,Good,PM2.5
Tennessee,Dyer,47,45,2023-06-13,47,Good,PM2.5
Tennessee,Hamilton,47,65,2023-06-13,56,Moderate,PM2.5
Tennessee,Knox,47,93,2023-06-13,51,Moderate,PM2.5
Tennessee,Lawrence,47,99,2023-06-13,48,Good,PM2.5
Tennessee,Madison,47,113,2023-06-13,52,Moderate,PM2.5
Tennessee,Maury,47,119,2023-06-13,39,Good,PM2.5
Tennessee,McMinn,47,107,2023-06-13,48,Good,PM2.5
Tennessee,Montgomery,47,125,2023-06-13,33,Good,PM2.5
Tennessee,Putnam,47,141,2023-06-13,40,Good,PM2.5
Tennessee,Roane,47,145,2023-06-13,36,Good,PM2.5
Texas,Bell,48,27,2023-06-13,84,Moderate,PM2.5
Texas,Bexar,48,29,2023-06-13,89,Moderate,PM2.5
Texas,Brazos,48,41,2023-06-13,38,Good,PM2.5
Texas,Cameron,48,61,2023-06-13,72,Moderate,PM2.5
Texas,Dallas,48,113,2023-06-13,60,Moderate,PM2.5
Texas,Denton,48,121,2023-06-13,45,Good,PM2.5
Texas,Ector,48,135,2023-06-13,35,Good,PM2.5
Texas,Galveston,48,167,2023-06-13,38,Good,PM2.5
Texas,Harris,48,201,2023-06-13,47,Good,PM2.5
Texas,Harrison,48,203,2023-06-13,47,Good,PM2.5
Texas,Kaufman,48,257,2023-06-13,58,Moderate,PM2.5
Texas,Kleberg,48,273,2023-06-13,66,Moderate,PM2.5
Texas,Lubbock,48,303,2023-06-13,17,Good,PM2.5
Texas,Maverick,48,323,2023-06-13,79,Moderate,PM2.5
Texas,McLennan,48,309,2023-06-13,77,Moderate,PM2.5
Texas,Navarro,48,349,2023-06-13,57,Moderate,PM2.5
Texas,Nueces,48,355,2023-06-13,70,Moderate,PM2.5
Texas,Potter,48,375,2023-06-13,30,Good,PM2.5
Texas,Tarrant,48,439,2023-06-13,68,Moderate,PM2.5
Texas,Travis,48,453,2023-06-13,99,Moderate,PM2.5
Texas,Webb,48,479,2023-06-13,79,Moderate,PM2.5
Virginia,Richmond City,51,760,2023-06-13,33,Good,PM2.5
Virginia,Virginia Beach City,51,810,2023-06-13,25,Good,PM2.5
Washington,Adams,53,1,2023-06-13,28,Good,PM2.5
Washington,Asotin,53,3,2023-06-13,53,Moderate,PM2.5
Washington,Chelan,53,7,2023-06-13,23,Good,PM2.5
Washington,Cowlitz,53,15,2023-06-13,8,Good,PM2.5
Washington,Garfield,53,23,2023-06-13,20,Good,PM2.5
Washington,Grant,53,25,2023-06-13,30,Good,PM2.5
Washington,Grays Harbor,53,27,2023-06-13,26,Good,PM2.5
Washington,Jefferson,53,31,2023-06-13,23,Good,PM2.5
Washington,King,53,33,2023-06-13,40,Good,PM2.5
Washington,Kitsap,53,35,2023-06-13,25,Good,PM2.5
Washington,Kittitas,53,37,2023-06-13,38,Good,PM2.5
Washington,Lewis,53,41,2023-06-13,15,Good,PM2.5
Washington,Mason,53,45,2023-06-13,17,Good,PM2.5
Washington,Okanogan,53,47,2023-06-13,23,Good,PM2.5
Washington,Skagit,53,57,2023-06-13,35,Good,PM2.5
Washington,Snohomish,53,61,2023-06-13,33,Good,PM2.5
Washington,Stevens,53,65,2023-06-13,43,Good,PM2.5
Washington,Whitman,53,75,2023-06-13,45,Good,PM2.5
Washington,Yakima,53,77,2023-06-13,22,Good,PM2.5
West Virginia,Marshall,54,51,2023-06-13,40,Good,PM2.5
Wisconsin,Ashland,55,3,2023-06-13,55,Moderate,PM2.5
Wisconsin,Brown,55,9,2023-06-13,48,Good,PM2.5
Wisconsin,Dane,55,25,2023-06-13,54,Moderate,PM2.5
